location,name,freq,weighting,direction,n_stocks,n_stocks_min,date,ret
dnk,mkt,monthly,vw_cap,na,145,na,2016-03-31,0.0653592813
dnk,mkt,monthly,vw_cap,na,144,na,2016-04-30,0.0093345654
dnk,mkt,monthly,vw_cap,na,144,na,2016-05-31,0.0367621106
dnk,mkt,monthly,vw_cap,na,142,na,2016-06-30,-0.045413647
dnk,mkt,monthly,vw_cap,na,143,na,2016-07-31,0.0448830922
dnk,mkt,monthly,vw_cap,na,144,na,2016-08-31,0.0116161472
dnk,mkt,monthly,vw_cap,na,142,na,2016-09-30,-0.002673844
dnk,mkt,monthly,vw_cap,na,141,na,2016-10-31,-0.031837118
dnk,mkt,monthly,vw_cap,na,140,na,2016-11-30,-0.068187415
dnk,mkt,monthly,vw_cap,na,140,na,2016-12-31,0.0522674579
dnk,mkt,monthly,vw_cap,na,139,na,2017-01-31,0.0596138691
dnk,mkt,monthly,vw_cap,na,140,na,2017-02-28,-0.007512333
dnk,mkt,monthly,vw_cap,na,140,na,2017-03-31,0.0438753611
dnk,mkt,monthly,vw_cap,na,139,na,2017-04-30,0.0641949725
dnk,mkt,monthly,vw_cap,na,138,na,2017-05-31,0.0502057178
dnk,mkt,monthly,vw_cap,na,138,na,2017-06-30,0.0078558901
dnk,mkt,monthly,vw_cap,na,139,na,2017-07-31,0.058088993
dnk,mkt,monthly,vw_cap,na,139,na,2017-08-31,0.0199044981
dnk,mkt,monthly,vw_cap,na,139,na,2017-09-30,-0.002927025
dnk,mkt,monthly,vw_cap,na,139,na,2017-10-31,0.0086614305
dnk,mkt,monthly,vw_cap,na,140,na,2017-11-30,-0.030623744
dnk,mkt,monthly,vw_cap,na,143,na,2017-12-31,0.0148487768
dnk,mkt,monthly,vw_cap,na,142,na,2018-01-31,0.0363458001
dnk,mkt,monthly,vw_cap,na,143,na,2018-02-28,-0.008752866
dnk,mkt,monthly,vw_cap,na,143,na,2018-03-31,0.0124709381
dnk,mkt,monthly,vw_cap,na,144,na,2018-04-30,-0.003698102
dnk,mkt,monthly,vw_cap,na,145,na,2018-05-31,-0.015706777
dnk,mkt,monthly,vw_cap,na,143,na,2018-06-30,-0.002904782
dnk,mkt,monthly,vw_cap,na,140,na,2018-07-31,0.056653541
dnk,mkt,monthly,vw_cap,na,142,na,2018-08-31,-0.015173533
dnk,mkt,monthly,vw_cap,na,142,na,2018-09-30,-0.03265402
dnk,mkt,monthly,vw_cap,na,145,na,2018-10-31,-0.105040849
dnk,mkt,monthly,vw_cap,na,145,na,2018-11-30,-0.009836176
dnk,mkt,monthly,vw_cap,na,148,na,2018-12-31,-0.028094548
dnk,mkt,monthly,vw_cap,na,149,na,2019-01-31,0.0456369033
dnk,mkt,monthly,vw_cap,na,147,na,2019-02-28,0.0479932016
dnk,mkt,monthly,vw_cap,na,147,na,2019-03-31,0.0020987485
dnk,mkt,monthly,vw_cap,na,147,na,2019-04-30,0.0304918874
dnk,mkt,monthly,vw_cap,na,147,na,2019-05-31,-0.043829155
dnk,mkt,monthly,vw_cap,na,149,na,2019-06-30,0.0328095649
dnk,mkt,monthly,vw_cap,na,149,na,2019-07-31,-0.022514551
dnk,mkt,monthly,vw_cap,na,148,na,2019-08-31,-0.019748339
dnk,mkt,monthly,vw_cap,na,147,na,2019-09-30,-0.003578511
dnk,mkt,monthly,vw_cap,na,148,na,2019-10-31,0.0207441729
dnk,mkt,monthly,vw_cap,na,148,na,2019-11-30,0.0463713877
dnk,mkt,monthly,vw_cap,na,148,na,2019-12-31,0.0506640848
dnk,mkt,monthly,vw_cap,na,149,na,2020-01-31,0.0070580489
dnk,mkt,monthly,vw_cap,na,148,na,2020-02-29,-0.069947429
dnk,mkt,monthly,vw_cap,na,147,na,2020-03-31,-0.101789048
dnk,mkt,monthly,vw_cap,na,147,na,2020-04-30,0.0943654362
dnk,mkt,monthly,vw_cap,na,146,na,2020-05-31,0.1069793363
dnk,mkt,monthly,vw_cap,na,146,na,2020-06-30,0.0223642629
dnk,mkt,monthly,vw_cap,na,151,na,2020-07-31,0.1038475971
dnk,mkt,monthly,vw_cap,na,151,na,2020-08-31,0.0471705924
dnk,mkt,monthly,vw_cap,na,150,na,2020-09-30,-0.005912222
dnk,mkt,monthly,vw_cap,na,149,na,2020-10-31,-0.029462281
dnk,mkt,monthly,vw_cap,na,150,na,2020-11-30,0.1210308075
dnk,mkt,monthly,vw_cap,na,153,na,2020-12-31,0.0784591352
dnk,mkt,monthly,vw_cap,na,153,na,2021-01-31,-0.040650436
dnk,mkt,monthly,vw_cap,na,152,na,2021-02-28,0.0156702128
dnk,mkt,monthly,vw_cap,na,153,na,2021-03-31,0.0251429958
dnk,mkt,monthly,vw_cap,na,154,na,2021-04-30,0.0831160324
dnk,mkt,monthly,vw_cap,na,156,na,2021-05-31,0.0174833869
dnk,mkt,monthly,vw_cap,na,159,na,2021-06-30,0.0038083733
dnk,mkt,monthly,vw_cap,na,162,na,2021-07-31,0.025987158
dnk,mkt,monthly,vw_cap,na,166,na,2021-08-31,-0.003642383
dnk,mkt,monthly,vw_cap,na,165,na,2021-09-30,-0.069023069
dnk,mkt,monthly,vw_cap,na,165,na,2021-10-31,0.0338257549
dnk,mkt,monthly,vw_cap,na,166,na,2021-11-30,-0.05834612
dnk,mkt,monthly,vw_cap,na,170,na,2021-12-31,0.0463077621
dnk,mkt,monthly,vw_cap,na,172,na,2022-01-31,-0.085674337
dnk,mkt,monthly,vw_cap,na,171,na,2022-02-28,-0.018121613
dnk,mkt,monthly,vw_cap,na,171,na,2022-03-31,0.0119815088
dnk,mkt,monthly,vw_cap,na,171,na,2022-04-30,-0.051551825
dnk,mkt,monthly,vw_cap,na,172,na,2022-05-31,-0.01559623
dnk,mkt,monthly,vw_cap,na,172,na,2022-06-30,-0.09332291
dnk,mkt,monthly,vw_cap,na,172,na,2022-07-31,0.0687843119
dnk,mkt,monthly,vw_cap,na,172,na,2022-08-31,-0.067637345
dnk,mkt,monthly,vw_cap,na,172,na,2022-09-30,-0.141834601
dnk,mkt,monthly,vw_cap,na,172,na,2022-10-31,0.0921368978
dnk,mkt,monthly,vw_cap,na,171,na,2022-11-30,0.1009726903
dnk,mkt,monthly,vw_cap,na,171,na,2022-12-31,0.0367152444
dnk,mkt,monthly,vw_cap,na,171,na,2023-01-31,0.0226819554
dnk,mkt,monthly,vw_cap,na,169,na,2023-02-28,0.0160891444
dnk,mkt,monthly,vw_cap,na,168,na,2023-03-31,0.0280054193
dnk,mkt,monthly,vw_cap,na,168,na,2023-04-30,0.0359887397
dnk,mkt,monthly,vw_cap,na,170,na,2023-05-31,-0.056086017
dnk,mkt,monthly,vw_cap,na,169,na,2023-06-30,0.0298457997
dnk,mkt,monthly,vw_cap,na,169,na,2023-07-31,0.0011868323
dnk,mkt,monthly,vw_cap,na,166,na,2023-08-31,-0.064769645
dnk,mkt,monthly,vw_cap,na,163,na,2023-09-30,-0.050828077
dnk,mkt,monthly,vw_cap,na,163,na,2023-10-31,-0.045764698
dnk,mkt,monthly,vw_cap,na,161,na,2023-11-30,0.0943202822
dnk,mkt,monthly,vw_cap,na,161,na,2023-12-31,0.0566019493
